name	split
MassSpecGymID0001245	train
MassSpecGymID0001246	train
MassSpecGymID0001247	train
MassSpecGymID0001248	train
MassSpecGymID0001249	train
MassSpecGymID0001250	train
MassSpecGymID0001251	train
MassSpecGymID0001252	train
MassSpecGymID0001253	train
MassSpecGymID0001254	train
MassSpecGymID0001255	train
MassSpecGymID0001256	train
MassSpecGymID0001257	train
MassSpecGymID0001258	train
MassSpecGymID0001259	train
MassSpecGymID0001260	train
MassSpecGymID0001261	train
MassSpecGymID0001262	train
MassSpecGymID0001263	train
MassSpecGymID0001264	train
MassSpecGymID0001265	train
MassSpecGymID0001266	train
MassSpecGymID0001267	train
MassSpecGymID0001268	train
MassSpecGymID0001269	train
MassSpecGymID0001270	train
MassSpecGymID0001271	train
MassSpecGymID0001272	train
MassSpecGymID0001273	train
MassSpecGymID0001274	train
MassSpecGymID0001275	train
MassSpecGymID0001276	train
MassSpecGymID0001277	train
MassSpecGymID0001278	train
MassSpecGymID0001279	train
MassSpecGymID0001280	train
MassSpecGymID0001281	train
MassSpecGymID0001282	train
MassSpecGymID0001284	train
MassSpecGymID0001285	train
MassSpecGymID0001286	train
MassSpecGymID0001287	train
MassSpecGymID0001288	train
MassSpecGymID0001293	train
MassSpecGymID0001294	train
MassSpecGymID0001295	train
MassSpecGymID0001296	train
MassSpecGymID0001297	train
MassSpecGymID0001298	train
MassSpecGymID0001299	train
MassSpecGymID0001300	train
MassSpecGymID0001301	train
MassSpecGymID0001302	train
MassSpecGymID0001303	train
MassSpecGymID0001304	train
MassSpecGymID0001305	train
MassSpecGymID0001306	train
MassSpecGymID0001307	train
MassSpecGymID0001308	train
MassSpecGymID0001310	train
MassSpecGymID0001311	train
MassSpecGymID0001312	train
MassSpecGymID0001313	train
MassSpecGymID0001316	train
MassSpecGymID0001317	train
MassSpecGymID0001318	train
MassSpecGymID0001319	train
MassSpecGymID0001320	train
MassSpecGymID0001321	train
MassSpecGymID0001322	train
MassSpecGymID0001323	train
MassSpecGymID0001324	train
MassSpecGymID0001325	train
MassSpecGymID0001326	train
MassSpecGymID0001327	train
MassSpecGymID0001328	train
MassSpecGymID0001329	train
MassSpecGymID0001330	train
MassSpecGymID0001331	test
MassSpecGymID0001332	test
MassSpecGymID0001333	test
MassSpecGymID0001334	test
MassSpecGymID0001335	test
MassSpecGymID0001336	test
MassSpecGymID0001337	test
MassSpecGymID0001338	test
MassSpecGymID0001340	test
MassSpecGymID0001341	test
MassSpecGymID0001342	test
MassSpecGymID0001343	test
MassSpecGymID0001345	train
MassSpecGymID0001346	train
MassSpecGymID0001348	train
MassSpecGymID0001349	train
MassSpecGymID0001350	train
MassSpecGymID0001351	train
MassSpecGymID0001352	train
MassSpecGymID0001354	train
MassSpecGymID0001355	train
MassSpecGymID0001358	train
MassSpecGymID0001360	train
MassSpecGymID0001362	train
MassSpecGymID0001363	train
MassSpecGymID0001364	train
MassSpecGymID0001365	train
MassSpecGymID0001366	train
MassSpecGymID0001367	train
MassSpecGymID0001368	train
MassSpecGymID0001369	train
MassSpecGymID0001370	train
MassSpecGymID0001371	train
MassSpecGymID0001372	train
MassSpecGymID0001373	train
MassSpecGymID0001374	train
MassSpecGymID0001375	train
MassSpecGymID0001376	train
MassSpecGymID0001377	train
MassSpecGymID0001378	train
MassSpecGymID0001379	train
MassSpecGymID0001380	train
MassSpecGymID0001381	train
MassSpecGymID0001382	train
MassSpecGymID0001383	train
MassSpecGymID0001384	train
MassSpecGymID0001385	train
MassSpecGymID0001386	train
MassSpecGymID0001387	train
MassSpecGymID0001388	train
MassSpecGymID0001389	train
MassSpecGymID0001390	train
MassSpecGymID0001391	train
MassSpecGymID0001392	train
MassSpecGymID0001393	train
MassSpecGymID0001394	train
MassSpecGymID0001395	train
MassSpecGymID0001396	train
MassSpecGymID0001400	train
MassSpecGymID0001401	train
MassSpecGymID0001402	train
MassSpecGymID0001403	train
MassSpecGymID0001404	train
MassSpecGymID0001405	train
MassSpecGymID0001406	train
MassSpecGymID0001408	test
MassSpecGymID0001409	test
MassSpecGymID0001410	test
MassSpecGymID0001411	test
MassSpecGymID0001412	test
MassSpecGymID0001413	test
MassSpecGymID0001414	train
MassSpecGymID0001415	train
MassSpecGymID0001416	train
MassSpecGymID0001417	train
MassSpecGymID0001418	train
MassSpecGymID0001419	train
MassSpecGymID0001420	train
MassSpecGymID0001421	train
MassSpecGymID0001422	train
MassSpecGymID0001423	train
MassSpecGymID0001424	train
MassSpecGymID0001425	train
MassSpecGymID0001426	train
MassSpecGymID0001427	train
MassSpecGymID0001428	train
MassSpecGymID0001429	train
MassSpecGymID0001430	train
MassSpecGymID0001431	train
MassSpecGymID0001432	train
MassSpecGymID0001433	train
MassSpecGymID0001434	train
MassSpecGymID0001435	train
MassSpecGymID0001436	train
MassSpecGymID0001437	train
MassSpecGymID0001438	train
MassSpecGymID0001439	train
MassSpecGymID0001440	train
MassSpecGymID0001441	train
MassSpecGymID0001442	train
MassSpecGymID0001443	train
MassSpecGymID0001444	train
MassSpecGymID0001445	train
MassSpecGymID0001446	train
MassSpecGymID0001447	train
MassSpecGymID0001448	train
MassSpecGymID0001449	train
MassSpecGymID0001450	train
MassSpecGymID0001451	train
MassSpecGymID0001452	train
MassSpecGymID0001453	train
MassSpecGymID0001454	train
MassSpecGymID0001455	train
MassSpecGymID0001456	train
MassSpecGymID0001457	train
MassSpecGymID0001458	train
MassSpecGymID0001459	test
MassSpecGymID0001460	test
MassSpecGymID0001461	test
MassSpecGymID0001462	test
MassSpecGymID0001463	test
MassSpecGymID0001464	test
MassSpecGymID0001465	test
MassSpecGymID0001466	test
MassSpecGymID0001467	test
MassSpecGymID0001468	test
MassSpecGymID0001469	test
MassSpecGymID0001470	test
MassSpecGymID0001471	test
MassSpecGymID0001472	test
MassSpecGymID0001473	test
MassSpecGymID0001474	test
MassSpecGymID0001475	test
MassSpecGymID0001476	test
MassSpecGymID0001477	test
MassSpecGymID0001478	test
MassSpecGymID0001479	test
MassSpecGymID0001480	test
MassSpecGymID0001482	test
MassSpecGymID0001483	train
MassSpecGymID0001484	train
MassSpecGymID0001485	train
MassSpecGymID0001486	train
MassSpecGymID0001487	train
MassSpecGymID0001488	train
MassSpecGymID0001489	train
MassSpecGymID0001490	train
MassSpecGymID0001491	train
MassSpecGymID0001492	train
MassSpecGymID0001493	train
MassSpecGymID0001495	train
MassSpecGymID0001496	train
MassSpecGymID0001497	train
MassSpecGymID0001498	train
MassSpecGymID0001499	train
MassSpecGymID0001500	train
MassSpecGymID0001505	train
MassSpecGymID0001510	train
MassSpecGymID0001511	train
MassSpecGymID0001513	train
MassSpecGymID0001514	train
MassSpecGymID0001515	train
MassSpecGymID0001516	train
MassSpecGymID0001518	train
MassSpecGymID0001520	train
MassSpecGymID0001521	train
MassSpecGymID0001522	train
MassSpecGymID0001541	train
MassSpecGymID0001542	train
MassSpecGymID0001543	train
MassSpecGymID0001544	train
MassSpecGymID0001545	train
MassSpecGymID0001546	train
MassSpecGymID0001547	train
MassSpecGymID0001548	train
MassSpecGymID0001549	train
MassSpecGymID0001550	train
MassSpecGymID0001551	train
MassSpecGymID0001552	train
MassSpecGymID0001554	train
MassSpecGymID0001555	train
MassSpecGymID0001556	train
MassSpecGymID0001557	train
MassSpecGymID0001559	train
MassSpecGymID0001560	train
MassSpecGymID0001561	train
MassSpecGymID0001562	train
MassSpecGymID0001563	train
MassSpecGymID0001564	train
MassSpecGymID0001565	train
MassSpecGymID0001567	train
MassSpecGymID0001568	train
MassSpecGymID0001569	train
MassSpecGymID0001570	train
MassSpecGymID0001571	train
MassSpecGymID0001572	train
MassSpecGymID0001573	train
MassSpecGymID0001574	train
MassSpecGymID0001575	train
MassSpecGymID0001576	train
MassSpecGymID0001577	train
MassSpecGymID0001578	train
MassSpecGymID0001579	train
MassSpecGymID0001580	val
MassSpecGymID0001581	val
MassSpecGymID0001582	val
MassSpecGymID0001583	val
MassSpecGymID0001584	val
MassSpecGymID0001585	val
MassSpecGymID0001586	val
MassSpecGymID0001587	val
MassSpecGymID0001588	val
MassSpecGymID0001589	val
MassSpecGymID0001590	train
MassSpecGymID0001591	train
MassSpecGymID0001592	train
MassSpecGymID0001593	train
MassSpecGymID0001594	train
MassSpecGymID0001595	train
MassSpecGymID0001596	train
MassSpecGymID0001597	train
MassSpecGymID0001598	train
MassSpecGymID0001599	train
MassSpecGymID0001600	train
MassSpecGymID0001601	train
MassSpecGymID0001602	train
MassSpecGymID0001603	train
MassSpecGymID0001604	train
MassSpecGymID0001605	train
MassSpecGymID0001606	train
MassSpecGymID0001607	train
MassSpecGymID0001608	val
MassSpecGymID0001609	val
MassSpecGymID0001610	val
MassSpecGymID0001611	val
MassSpecGymID0001612	val
MassSpecGymID0001613	val
MassSpecGymID0001614	val
MassSpecGymID0001615	val
MassSpecGymID0001616	val
MassSpecGymID0001617	val
MassSpecGymID0001618	val
MassSpecGymID0001619	val
MassSpecGymID0001620	val
MassSpecGymID0001621	val
MassSpecGymID0001622	val
MassSpecGymID0001623	val
MassSpecGymID0001624	val
MassSpecGymID0001625	val
MassSpecGymID0001626	val
MassSpecGymID0001627	val
MassSpecGymID0001628	val
MassSpecGymID0001629	val
MassSpecGymID0001630	val
MassSpecGymID0001631	val
MassSpecGymID0001632	val
MassSpecGymID0001633	val
MassSpecGymID0001634	val
MassSpecGymID0001635	val
MassSpecGymID0001636	val
MassSpecGymID0001637	val
MassSpecGymID0001638	val
MassSpecGymID0001639	val
MassSpecGymID0001640	val
MassSpecGymID0001641	train
MassSpecGymID0001642	train
MassSpecGymID0001643	train
MassSpecGymID0001644	train
MassSpecGymID0001645	train
MassSpecGymID0001646	train
MassSpecGymID0001647	train
MassSpecGymID0001648	train
MassSpecGymID0001649	train
MassSpecGymID0001650	train
MassSpecGymID0001651	train
MassSpecGymID0001652	train
MassSpecGymID0001653	train
MassSpecGymID0001654	train
MassSpecGymID0001655	train
MassSpecGymID0001656	train
MassSpecGymID0001657	train
MassSpecGymID0001658	train
MassSpecGymID0001659	train
MassSpecGymID0001660	train
MassSpecGymID0001661	train
MassSpecGymID0001662	train
MassSpecGymID0001663	train
MassSpecGymID0001664	train
MassSpecGymID0001665	test
MassSpecGymID0001666	test
MassSpecGymID0001667	test
MassSpecGymID0001668	test
MassSpecGymID0001669	test
MassSpecGymID0001670	test
MassSpecGymID0001671	test
MassSpecGymID0001672	test
MassSpecGymID0001673	test
MassSpecGymID0001674	test
MassSpecGymID0001675	train
MassSpecGymID0001676	train
MassSpecGymID0001677	train
MassSpecGymID0001678	train
MassSpecGymID0001679	train
MassSpecGymID0001680	train
MassSpecGymID0001681	train
MassSpecGymID0001682	train
MassSpecGymID0001683	train
MassSpecGymID0001684	train
MassSpecGymID0001685	train
MassSpecGymID0001686	train
MassSpecGymID0001687	train
MassSpecGymID0001688	train
MassSpecGymID0001689	train
MassSpecGymID0001690	train
MassSpecGymID0001691	train
MassSpecGymID0001692	train
MassSpecGymID0001693	train
MassSpecGymID0001695	train
MassSpecGymID0001696	train
MassSpecGymID0001697	train
MassSpecGymID0001698	train
MassSpecGymID0001699	train
MassSpecGymID0001700	train
MassSpecGymID0001701	train
MassSpecGymID0001702	train
MassSpecGymID0001703	train
MassSpecGymID0001704	train
MassSpecGymID0001705	train
MassSpecGymID0001706	train
MassSpecGymID0001707	train
MassSpecGymID0001708	train
MassSpecGymID0001709	train
MassSpecGymID0001710	train
MassSpecGymID0001712	train
MassSpecGymID0001716	train
MassSpecGymID0001721	train
MassSpecGymID0001722	train
MassSpecGymID0001723	train
MassSpecGymID0001724	train
MassSpecGymID0001726	train
MassSpecGymID0001727	train
MassSpecGymID0001728	train
MassSpecGymID0001729	train
MassSpecGymID0001730	train
MassSpecGymID0001731	train
MassSpecGymID0001732	train
MassSpecGymID0001733	train
MassSpecGymID0001734	train
MassSpecGymID0001735	train
MassSpecGymID0001736	train
MassSpecGymID0001737	train
MassSpecGymID0001738	train
MassSpecGymID0001739	train
MassSpecGymID0001740	train
MassSpecGymID0001741	train
MassSpecGymID0001742	train
MassSpecGymID0001743	train
MassSpecGymID0001744	train
MassSpecGymID0001745	train
MassSpecGymID0001746	train
MassSpecGymID0001747	train
MassSpecGymID0001748	train
MassSpecGymID0001749	train
MassSpecGymID0001750	train
MassSpecGymID0001751	train
MassSpecGymID0001752	train
MassSpecGymID0001753	train
MassSpecGymID0001754	train
MassSpecGymID0001755	train
MassSpecGymID0001756	train
MassSpecGymID0001757	train
MassSpecGymID0001758	train
MassSpecGymID0001759	train
MassSpecGymID0001760	train
MassSpecGymID0001761	train
MassSpecGymID0001762	train
MassSpecGymID0001763	train
MassSpecGymID0001764	train
MassSpecGymID0001765	train
MassSpecGymID0001766	train
MassSpecGymID0001767	train
MassSpecGymID0001768	train
MassSpecGymID0001769	train
MassSpecGymID0001770	train
MassSpecGymID0001771	train
MassSpecGymID0001772	train
MassSpecGymID0001773	train
MassSpecGymID0001778	train
MassSpecGymID0001804	train
MassSpecGymID0001805	train
MassSpecGymID0001807	train
MassSpecGymID0001808	train
MassSpecGymID0001809	train
MassSpecGymID0001810	train
MassSpecGymID0001812	train
MassSpecGymID0001813	train
MassSpecGymID0001814	train
MassSpecGymID0001816	train
MassSpecGymID0001818	train
MassSpecGymID0001841	train
MassSpecGymID0001845	train
MassSpecGymID0001846	train
MassSpecGymID0001847	train
MassSpecGymID0001848	train
MassSpecGymID0001849	train
MassSpecGymID0001850	train
MassSpecGymID0001851	train
MassSpecGymID0001852	train
MassSpecGymID0001853	train
MassSpecGymID0001854	train
MassSpecGymID0001855	train
MassSpecGymID0001856	train
MassSpecGymID0001857	train
MassSpecGymID0001858	train
MassSpecGymID0001859	train
MassSpecGymID0001860	train
MassSpecGymID0001861	train
MassSpecGymID0001862	train
MassSpecGymID0001863	train
MassSpecGymID0001864	train
MassSpecGymID0001865	train
MassSpecGymID0001866	train
MassSpecGymID0001867	train
MassSpecGymID0001868	train
MassSpecGymID0001870	train
MassSpecGymID0001871	train
MassSpecGymID0001872	train
MassSpecGymID0001873	train
MassSpecGymID0001874	train
MassSpecGymID0001875	train
MassSpecGymID0001876	train
MassSpecGymID0001877	train
MassSpecGymID0001878	train
MassSpecGymID0001879	train
MassSpecGymID0001880	train
MassSpecGymID0001881	train
MassSpecGymID0001882	train
MassSpecGymID0001883	train
MassSpecGymID0001884	train
MassSpecGymID0001885	train
MassSpecGymID0001886	train
MassSpecGymID0001887	train
MassSpecGymID0001888	train
MassSpecGymID0001889	train
MassSpecGymID0001890	train
MassSpecGymID0001891	train
MassSpecGymID0001892	train
MassSpecGymID0001893	train
MassSpecGymID0001894	train
MassSpecGymID0001895	train
MassSpecGymID0001896	train
MassSpecGymID0001897	train
MassSpecGymID0001898	train
MassSpecGymID0001899	train
MassSpecGymID0001900	train
MassSpecGymID0001901	train
MassSpecGymID0001902	test
MassSpecGymID0001903	test
MassSpecGymID0001904	test
MassSpecGymID0001905	test
MassSpecGymID0001906	test
MassSpecGymID0001907	test
MassSpecGymID0001908	test
MassSpecGymID0001909	test
MassSpecGymID0001910	test
MassSpecGymID0001911	test
MassSpecGymID0001912	train
MassSpecGymID0001913	train
MassSpecGymID0001914	train
MassSpecGymID0001915	train
MassSpecGymID0001916	train
MassSpecGymID0001917	train
MassSpecGymID0001918	train
MassSpecGymID0001919	train
MassSpecGymID0001920	train
MassSpecGymID0001921	train
MassSpecGymID0001922	val
MassSpecGymID0001923	val
MassSpecGymID0001924	val
MassSpecGymID0001925	val
MassSpecGymID0001926	val
MassSpecGymID0001927	val
MassSpecGymID0001928	val
MassSpecGymID0001929	val
MassSpecGymID0001930	val
MassSpecGymID0001931	val
MassSpecGymID0001932	train
MassSpecGymID0001933	train
MassSpecGymID0001934	train
MassSpecGymID0001935	train
MassSpecGymID0001936	train
MassSpecGymID0001937	train
MassSpecGymID0001938	train
MassSpecGymID0001939	train
MassSpecGymID0001940	train
MassSpecGymID0001941	train
MassSpecGymID0001942	train
MassSpecGymID0001943	train
MassSpecGymID0001944	train
MassSpecGymID0001945	train
MassSpecGymID0001946	train
MassSpecGymID0001947	train
MassSpecGymID0001948	train
MassSpecGymID0001949	train
MassSpecGymID0001950	train
MassSpecGymID0001951	train
MassSpecGymID0001952	train
MassSpecGymID0001953	train
MassSpecGymID0001954	train
MassSpecGymID0001955	train
MassSpecGymID0001956	train
MassSpecGymID0001957	train
MassSpecGymID0001958	train
MassSpecGymID0001959	train
MassSpecGymID0001960	train
MassSpecGymID0001961	train
MassSpecGymID0001962	train
MassSpecGymID0001965	train
MassSpecGymID0001966	train
MassSpecGymID0001967	train
MassSpecGymID0001968	train
MassSpecGymID0001969	train
MassSpecGymID0001970	train
MassSpecGymID0001971	train
MassSpecGymID0001972	train
MassSpecGymID0001973	train
MassSpecGymID0001974	train
MassSpecGymID0001976	train
MassSpecGymID0001980	train
MassSpecGymID0001981	train
MassSpecGymID0001982	train
MassSpecGymID0001983	train
MassSpecGymID0001984	train
MassSpecGymID0001985	train
MassSpecGymID0001986	train
MassSpecGymID0001987	train
MassSpecGymID0001988	train
MassSpecGymID0001989	train
MassSpecGymID0001990	train
MassSpecGymID0001991	train
MassSpecGymID0001992	train
MassSpecGymID0001993	train
MassSpecGymID0001994	train
MassSpecGymID0001995	train
MassSpecGymID0001996	train
MassSpecGymID0001997	train
MassSpecGymID0001998	train
MassSpecGymID0001999	train
MassSpecGymID0002000	train
MassSpecGymID0002001	train
MassSpecGymID0002002	train
MassSpecGymID0002003	train
MassSpecGymID0002004	train
MassSpecGymID0002005	train
MassSpecGymID0002006	train
MassSpecGymID0002007	train
MassSpecGymID0002008	train
MassSpecGymID0002009	train
MassSpecGymID0002010	train
MassSpecGymID0002011	train
MassSpecGymID0002012	train
MassSpecGymID0002013	train
MassSpecGymID0002014	train
MassSpecGymID0002016	train
MassSpecGymID0002017	train
MassSpecGymID0002018	train
MassSpecGymID0002019	train
MassSpecGymID0002020	train
MassSpecGymID0002021	train
MassSpecGymID0002022	train
MassSpecGymID0002023	train
MassSpecGymID0002024	train
MassSpecGymID0002025	train
MassSpecGymID0002026	train
MassSpecGymID0002027	train
MassSpecGymID0002028	train
MassSpecGymID0002030	train
MassSpecGymID0002031	train
MassSpecGymID0002032	train
MassSpecGymID0002033	train
MassSpecGymID0002034	train
MassSpecGymID0002035	train
MassSpecGymID0002036	train
MassSpecGymID0002037	train
MassSpecGymID0002038	train
MassSpecGymID0002039	train
MassSpecGymID0002040	train
MassSpecGymID0002041	train
MassSpecGymID0002042	train
MassSpecGymID0002043	train
MassSpecGymID0002044	train
MassSpecGymID0002045	train
MassSpecGymID0002046	train
MassSpecGymID0002047	train
MassSpecGymID0002048	train
MassSpecGymID0002049	train
MassSpecGymID0002050	train
MassSpecGymID0002051	train
MassSpecGymID0002052	train
MassSpecGymID0002053	train
MassSpecGymID0002054	train
MassSpecGymID0002055	train
MassSpecGymID0002056	train
MassSpecGymID0002057	train
MassSpecGymID0002058	train
MassSpecGymID0002059	train
MassSpecGymID0002060	train
MassSpecGymID0002061	train
MassSpecGymID0002062	train
MassSpecGymID0002063	train
MassSpecGymID0002064	train
